Rainfall - (MM), Year, Statistics, Country, ISO3
41.334, 1936, Feb Average, Haiti, HTI
55.1773, 1936, Mar Average, Haiti, HTI
91.4192, 1936, Apr Average, Haiti, HTI
328.326, 1936, May Average, Haiti, HTI
277.545, 1936, Jun Average, Haiti, HTI
171.846, 1936, Jul Average, Haiti, HTI
195.204, 1936, Aug Average, Haiti, HTI
172.968, 1936, Sep Average, Haiti, HTI
191.856, 1936, Oct Average, Haiti, HTI
80.4773, 1936, Nov Average, Haiti, HTI
59.8864, 1936, Dec Average, Haiti, HTI
58.5709, 1937, Jan Average, Haiti, HTI
36.7562, 1937, Feb Average, Haiti, HTI
59.8805, 1937, Mar Average, Haiti, HTI
107.028, 1937, Apr Average, Haiti, HTI
356.067, 1937, May Average, Haiti, HTI
125.081, 1937, Jun Average, Haiti, HTI
113.435, 1937, Jul Average, Haiti, HTI
181.732, 1937, Aug Average, Haiti, HTI
133.345, 1937, Sep Average, Haiti, HTI
184.991, 1937, Oct Average, Haiti, HTI
169.604, 1937, Nov Average, Haiti, HTI
46.6871, 1937, Dec Average, Haiti, HTI
36.7754, 1938, Jan Average, Haiti, HTI
44.3413, 1938, Feb Average, Haiti, HTI
78.6124, 1938, Mar Average, Haiti, HTI
96.8393, 1938, Apr Average, Haiti, HTI
190.507, 1938, May Average, Haiti, HTI
159.976, 1938, Jun Average, Haiti, HTI
122.555, 1938, Jul Average, Haiti, HTI
193.153, 1938, Aug Average, Haiti, HTI
218.249, 1938, Sep Average, Haiti, HTI
169.174, 1938, Oct Average, Haiti, HTI
91.5429, 1938, Nov Average, Haiti, HTI
43.2949, 1938, Dec Average, Haiti, HTI
38.0665, 1939, Jan Average, Haiti, HTI
38.2816, 1939, Feb Average, Haiti, HTI
73.8557, 1939, Mar Average, Haiti, HTI
126.473, 1939, Apr Average, Haiti, HTI
179.594, 1939, May Average, Haiti, HTI
155.087, 1939, Jun Average, Haiti, HTI
98.2876, 1939, Jul Average, Haiti, HTI
149.179, 1939, Aug Average, Haiti, HTI
134.565, 1939, Sep Average, Haiti, HTI
244.902, 1939, Oct Average, Haiti, HTI
110.206, 1939, Nov Average, Haiti, HTI
46.5748, 1939, Dec Average, Haiti, HTI
58.4557, 1940, Jan Average, Haiti, HTI
61.5206, 1940, Feb Average, Haiti, HTI
79.9058, 1940, Mar Average, Haiti, HTI
99.3453, 1940, Apr Average, Haiti, HTI
215.475, 1940, May Average, Haiti, HTI
123.524, 1940, Jun Average, Haiti, HTI
102.234, 1940, Jul Average, Haiti, HTI
108.933, 1940, Aug Average, Haiti, HTI
141.913, 1940, Sep Average, Haiti, HTI
184.239, 1940, Oct Average, Haiti, HTI
103.82, 1940, Nov Average, Haiti, HTI
76.2263, 1940, Dec Average, Haiti, HTI
76.6204, 1941, Jan Average, Haiti, HTI
79.5231, 1941, Feb Average, Haiti, HTI
56.5763, 1941, Mar Average, Haiti, HTI
129.133, 1941, Apr Average, Haiti, HTI
173.372, 1941, May Average, Haiti, HTI
109.113, 1941, Jun Average, Haiti, HTI
157.858, 1941, Jul Average, Haiti, HTI
108.129, 1941, Aug Average, Haiti, HTI
153.152, 1941, Sep Average, Haiti, HTI
148.98, 1941, Oct Average, Haiti, HTI
87.4193, 1941, Nov Average, Haiti, HTI
53.9829, 1941, Dec Average, Haiti, HTI
60.8021, 1942, Jan Average, Haiti, HTI
38.9763, 1942, Feb Average, Haiti, HTI
39.7215, 1942, Mar Average, Haiti, HTI
116.275, 1942, Apr Average, Haiti, HTI
255.41, 1942, May Average, Haiti, HTI
340.804, 1942, Jun Average, Haiti, HTI
112.577, 1942, Jul Average, Haiti, HTI
186.545, 1942, Aug Average, Haiti, HTI
179.487, 1942, Sep Average, Haiti, HTI
228.351, 1942, Oct Average, Haiti, HTI
102.699, 1942, Nov Average, Haiti, HTI
68.5151, 1942, Dec Average, Haiti, HTI
29.533, 1943, Jan Average, Haiti, HTI
63.1474, 1943, Feb Average, Haiti, HTI
75.2334, 1943, Mar Average, Haiti, HTI
145.99, 1943, Apr Average, Haiti, HTI
237.489, 1943, May Average, Haiti, HTI
115.982, 1943, Jun Average, Haiti, HTI
96.6185, 1943, Jul Average, Haiti, HTI
140.98, 1943, Aug Average, Haiti, HTI
144.593, 1943, Sep Average, Haiti, HTI
241.826, 1943, Oct Average, Haiti, HTI
87.0876, 1943, Nov Average, Haiti, HTI
45.0016, 1943, Dec Average, Haiti, HTI
32.1614, 1944, Jan Average, Haiti, HTI
29.1991, 1944, Feb Average, Haiti, HTI
39.1399, 1944, Mar Average, Haiti, HTI
93.075, 1944, Apr Average, Haiti, HTI
169.262, 1944, May Average, Haiti, HTI
237.591, 1944, Jun Average, Haiti, HTI
212.898, 1944, Jul Average, Haiti, HTI
219.056, 1944, Aug Average, Haiti, HTI
177.172, 1944, Sep Average, Haiti, HTI
271.899, 1944, Oct Average, Haiti, HTI
94.7345, 1944, Nov Average, Haiti, HTI
42.138, 1944, Dec Average, Haiti, HTI
55.3514, 1945, Jan Average, Haiti, HTI
32.7246, 1945, Feb Average, Haiti, HTI
51.3405, 1945, Mar Average, Haiti, HTI
99.9524, 1945, Apr Average, Haiti, HTI
232.379, 1945, May Average, Haiti, HTI
123.6, 1945, Jun Average, Haiti, HTI
111.664, 1945, Jul Average, Haiti, HTI
187.355, 1945, Aug Average, Haiti, HTI
251.652, 1945, Sep Average, Haiti, HTI
190.017, 1945, Oct Average, Haiti, HTI
156.59, 1945, Nov Average, Haiti, HTI
57.8936, 1945, Dec Average, Haiti, HTI
29.2745, 1946, Jan Average, Haiti, HTI
56.578, 1946, Feb Average, Haiti, HTI
66.0366, 1946, Mar Average, Haiti, HTI
129.922, 1946, Apr Average, Haiti, HTI
160.976, 1946, May Average, Haiti, HTI
107.944, 1946, Jun Average, Haiti, HTI
88.5372, 1946, Jul Average, Haiti, HTI
142.768, 1946, Aug Average, Haiti, HTI
180.686, 1946, Sep Average, Haiti, HTI
156.83, 1946, Oct Average, Haiti, HTI
116.352, 1946, Nov Average, Haiti, HTI
48.4684, 1946, Dec Average, Haiti, HTI
36.2637, 1947, Jan Average, Haiti, HTI
78.9011, 1947, Feb Average, Haiti, HTI
48.1719, 1947, Mar Average, Haiti, HTI
95.6538, 1947, Apr Average, Haiti, HTI
191.717, 1947, May Average, Haiti, HTI
105.08, 1947, Jun Average, Haiti, HTI
143.806, 1947, Jul Average, Haiti, HTI
121.499, 1947, Aug Average, Haiti, HTI
214.966, 1947, Sep Average, Haiti, HTI
164.299, 1947, Oct Average, Haiti, HTI
86.092, 1947, Nov Average, Haiti, HTI
60.3369, 1947, Dec Average, Haiti, HTI
62.1718, 1948, Jan Average, Haiti, HTI
31.5001, 1948, Feb Average, Haiti, HTI
39.439, 1948, Mar Average, Haiti, HTI
103.179, 1948, Apr Average, Haiti, HTI
313.589, 1948, May Average, Haiti, HTI
285.57, 1948, Jun Average, Haiti, HTI
143.43, 1948, Jul Average, Haiti, HTI
57.0239, 1948, Aug Average, Haiti, HTI
311.593, 1948, Sep Average, Haiti, HTI
229.74, 1948, Oct Average, Haiti, HTI
40.0256, 1948, Nov Average, Haiti, HTI
22.5639, 1948, Dec Average, Haiti, HTI
14.4091, 1949, Jan Average, Haiti, HTI
10.0424, 1949, Feb Average, Haiti, HTI
25.896, 1949, Mar Average, Haiti, HTI
15.3703, 1949, Apr Average, Haiti, HTI
191.844, 1949, May Average, Haiti, HTI
118.88, 1949, Jun Average, Haiti, HTI
186.842, 1949, Jul Average, Haiti, HTI
69.1281, 1949, Aug Average, Haiti, HTI
157.103, 1949, Sep Average, Haiti, HTI
306.74, 1949, Oct Average, Haiti, HTI
104.838, 1949, Nov Average, Haiti, HTI
56.5933, 1949, Dec Average, Haiti, HTI
30.4079, 1950, Jan Average, Haiti, HTI
26.3029, 1950, Feb Average, Haiti, HTI
2.94997, 1950, Mar Average, Haiti, HTI
38.5491, 1950, Apr Average, Haiti, HTI
88.6137, 1950, May Average, Haiti, HTI
16.8416, 1950, Jun Average, Haiti, HTI
134.746, 1950, Jul Average, Haiti, HTI
