Rainfall - (MM), Year, Statistics, Country, ISO3
122.266, 1936, Oct Average, Cambodia, KHM
53.8499, 1936, Nov Average, Cambodia, KHM
28.8785, 1936, Dec Average, Cambodia, KHM
12.496, 1937, Jan Average, Cambodia, KHM
41.1892, 1937, Feb Average, Cambodia, KHM
24.7029, 1937, Mar Average, Cambodia, KHM
94.813, 1937, Apr Average, Cambodia, KHM
147.024, 1937, May Average, Cambodia, KHM
168.008, 1937, Jun Average, Cambodia, KHM
140.313, 1937, Jul Average, Cambodia, KHM
307.818, 1937, Aug Average, Cambodia, KHM
301.137, 1937, Sep Average, Cambodia, KHM
160.135, 1937, Oct Average, Cambodia, KHM
91.5177, 1937, Nov Average, Cambodia, KHM
34.4822, 1937, Dec Average, Cambodia, KHM
4.28046, 1938, Jan Average, Cambodia, KHM
15.1835, 1938, Feb Average, Cambodia, KHM
37.1841, 1938, Mar Average, Cambodia, KHM
97.48, 1938, Apr Average, Cambodia, KHM
143.64, 1938, May Average, Cambodia, KHM
319.201, 1938, Jun Average, Cambodia, KHM
247.024, 1938, Jul Average, Cambodia, KHM
208.129, 1938, Aug Average, Cambodia, KHM
406.486, 1938, Sep Average, Cambodia, KHM
323.593, 1938, Oct Average, Cambodia, KHM
51.3262, 1938, Nov Average, Cambodia, KHM
13.9778, 1938, Dec Average, Cambodia, KHM
3.0144, 1939, Jan Average, Cambodia, KHM
18.6036, 1939, Feb Average, Cambodia, KHM
51.2405, 1939, Mar Average, Cambodia, KHM
71.1495, 1939, Apr Average, Cambodia, KHM
170.269, 1939, May Average, Cambodia, KHM
224.49, 1939, Jun Average, Cambodia, KHM
282.07, 1939, Jul Average, Cambodia, KHM
301.875, 1939, Aug Average, Cambodia, KHM
323.948, 1939, Sep Average, Cambodia, KHM
173.348, 1939, Oct Average, Cambodia, KHM
195.493, 1939, Nov Average, Cambodia, KHM
1.28782, 1939, Dec Average, Cambodia, KHM
0.00016, 1940, Jan Average, Cambodia, KHM
9.77623, 1940, Feb Average, Cambodia, KHM
4.66664, 1940, Mar Average, Cambodia, KHM
48.1802, 1940, Apr Average, Cambodia, KHM
163.249, 1940, May Average, Cambodia, KHM
270.425, 1940, Jun Average, Cambodia, KHM
203.173, 1940, Jul Average, Cambodia, KHM
289.684, 1940, Aug Average, Cambodia, KHM
363.995, 1940, Sep Average, Cambodia, KHM
63.1136, 1940, Oct Average, Cambodia, KHM
72.1341, 1940, Nov Average, Cambodia, KHM
11.6615, 1940, Dec Average, Cambodia, KHM
14.0136, 1941, Jan Average, Cambodia, KHM
36.2636, 1941, Feb Average, Cambodia, KHM
58.6749, 1941, Mar Average, Cambodia, KHM
22.2698, 1941, Apr Average, Cambodia, KHM
289.831, 1941, May Average, Cambodia, KHM
188.207, 1941, Jun Average, Cambodia, KHM
427.584, 1941, Jul Average, Cambodia, KHM
280.418, 1941, Aug Average, Cambodia, KHM
184.257, 1941, Sep Average, Cambodia, KHM
352.221, 1941, Oct Average, Cambodia, KHM
88.9948, 1941, Nov Average, Cambodia, KHM
80.9862, 1941, Dec Average, Cambodia, KHM
28.619, 1942, Jan Average, Cambodia, KHM
18.5999, 1942, Feb Average, Cambodia, KHM
72.8127, 1942, Mar Average, Cambodia, KHM
87.4687, 1942, Apr Average, Cambodia, KHM
151.517, 1942, May Average, Cambodia, KHM
311.568, 1942, Jun Average, Cambodia, KHM
180.322, 1942, Jul Average, Cambodia, KHM
437.13, 1942, Aug Average, Cambodia, KHM
268.777, 1942, Sep Average, Cambodia, KHM
278.394, 1942, Oct Average, Cambodia, KHM
131.322, 1942, Nov Average, Cambodia, KHM
37.6375, 1942, Dec Average, Cambodia, KHM
0.30632, 1943, Jan Average, Cambodia, KHM
10.6704, 1943, Feb Average, Cambodia, KHM
72.0486, 1943, Mar Average, Cambodia, KHM
120.984, 1943, Apr Average, Cambodia, KHM
196.979, 1943, May Average, Cambodia, KHM
196.21, 1943, Jun Average, Cambodia, KHM
171.741, 1943, Jul Average, Cambodia, KHM
260.633, 1943, Aug Average, Cambodia, KHM
376.97, 1943, Sep Average, Cambodia, KHM
160.818, 1943, Oct Average, Cambodia, KHM
122.288, 1943, Nov Average, Cambodia, KHM
21.1654, 1943, Dec Average, Cambodia, KHM
11.2151, 1944, Jan Average, Cambodia, KHM
6.22027, 1944, Feb Average, Cambodia, KHM
22.1204, 1944, Mar Average, Cambodia, KHM
83.1218, 1944, Apr Average, Cambodia, KHM
120.05, 1944, May Average, Cambodia, KHM
223.251, 1944, Jun Average, Cambodia, KHM
202.679, 1944, Jul Average, Cambodia, KHM
376.655, 1944, Aug Average, Cambodia, KHM
241.569, 1944, Sep Average, Cambodia, KHM
381.95, 1944, Oct Average, Cambodia, KHM
223.317, 1944, Nov Average, Cambodia, KHM
44.8052, 1944, Dec Average, Cambodia, KHM
18.0176, 1945, Jan Average, Cambodia, KHM
51.7515, 1945, Feb Average, Cambodia, KHM
32.9402, 1945, Mar Average, Cambodia, KHM
107.44, 1945, Apr Average, Cambodia, KHM
235.055, 1945, May Average, Cambodia, KHM
318.643, 1945, Jun Average, Cambodia, KHM
244.886, 1945, Jul Average, Cambodia, KHM
423.82, 1945, Aug Average, Cambodia, KHM
420.701, 1945, Sep Average, Cambodia, KHM
63.535, 1945, Oct Average, Cambodia, KHM
161.285, 1945, Nov Average, Cambodia, KHM
22.3941, 1945, Dec Average, Cambodia, KHM
0.88759, 1946, Jan Average, Cambodia, KHM
10.5776, 1946, Feb Average, Cambodia, KHM
30.6566, 1946, Mar Average, Cambodia, KHM
125.243, 1946, Apr Average, Cambodia, KHM
290.187, 1946, May Average, Cambodia, KHM
209.593, 1946, Jun Average, Cambodia, KHM
215.61, 1946, Jul Average, Cambodia, KHM
294.457, 1946, Aug Average, Cambodia, KHM
280.492, 1946, Sep Average, Cambodia, KHM
321.158, 1946, Oct Average, Cambodia, KHM
86.0778, 1946, Nov Average, Cambodia, KHM
14.5872, 1946, Dec Average, Cambodia, KHM
12.6462, 1947, Jan Average, Cambodia, KHM
10.1135, 1947, Feb Average, Cambodia, KHM
38.5117, 1947, Mar Average, Cambodia, KHM
140.55, 1947, Apr Average, Cambodia, KHM
186.418, 1947, May Average, Cambodia, KHM
196.179, 1947, Jun Average, Cambodia, KHM
366.654, 1947, Jul Average, Cambodia, KHM
400.781, 1947, Aug Average, Cambodia, KHM
256.038, 1947, Sep Average, Cambodia, KHM
136.045, 1947, Oct Average, Cambodia, KHM
19.3106, 1947, Nov Average, Cambodia, KHM
8.59544, 1947, Dec Average, Cambodia, KHM
10.3817, 1948, Jan Average, Cambodia, KHM
13.5134, 1948, Feb Average, Cambodia, KHM
43.9668, 1948, Mar Average, Cambodia, KHM
135.687, 1948, Apr Average, Cambodia, KHM
204.775, 1948, May Average, Cambodia, KHM
297.856, 1948, Jun Average, Cambodia, KHM
369.274, 1948, Jul Average, Cambodia, KHM
